lat,lon,score_15min,population_density
35.042688167392036,32.274941347524454,0.0,2.8736233711242676
35.04719649265564,32.274901509731585,0.0,2.8736233711242676
35.05170481452295,32.274861663091116,0.0,3.7151224613189697
35.056213132993804,32.27482180760111,0.0,3.7151224613189697
35.060721448068,32.27478194325961,0.0,9.463851928710936
35.06522975974532,32.274742070064676,0.0,9.463851928710936
35.06973806802556,32.27470218801436,0.0,2.5204024314880367
35.074246372908554,32.274662297106715,0.0,2.5204024314880367
35.078754674394084,32.27462239733979,0.0,1.6061803102493286
35.083262972481954,32.27458248871164,0.0,1.3016976118087769
35.08777126717197,32.2745425712203,0.0,1.3016976118087769
35.0337041318812,32.280502160013576,0.0,2.8643012046813965
35.038212469366066,32.2804626409042,0.0,2.8643012046813965
35.042720803455644,32.280423113017946,0.0,2.8736233711242676
35.047229134149745,32.2803835763529,0.0,2.8736233711242676
35.05173746144816,32.280344030907116,0.0,3.7151224613189697
35.05624578535069,32.28030447667867,0.0,3.7151224613189697
35.060754105857136,32.28026491366565,0.0,9.463851928710936
35.0652624229673,32.280225341866085,0.0,9.463851928710936
35.06977073668099,32.28018576127808,0.0,2.5204024314880367
35.074279046998,32.28014617189967,0.0,2.5204024314880367
35.07878735391815,32.28010657372894,0.0,1.6061803102493286
35.0832956574412,32.28006696676396,0.0,1.3016976118087769
35.087803957567,32.280027351002786,0.0,1.3016976118087769
35.09231225429533,32.27998772644347,0.0,0.7906748056411743
35.09682054762599,32.2799480930841,0.0,0.7906748056411743
35.02922816325972,32.286022541632114,0.0,3.2120471000671382
35.03373650952723,32.285983332226905,0.0,3.397306680679321
35.03824485240024,32.28594411411359,0.0,3.397306680679321
35.042753191878525,32.285904887290236,0.0,3.0207889080047607
35.04726152796193,32.28586565175493,0.0,3.0207889080047607
35.05176986065022,32.28582640750577,0.0,4.975303649902344
35.056278189943214,32.285787154540834,0.0,4.975303649902344
35.06078651584071,32.285747892858204,0.0,6.387067794799805
35.0652948383425,32.28570862245595,0.0,6.387067794799805
35.06980315744839,32.285669343332174,0.0,1.6528240442276
35.07431147315821,32.28563005548495,0.0,1.6528240442276
35.078819785471715,32.28559075891236,0.0,1.4996720552444458
35.08332809438874,32.285551453612484,0.0,1.0830574035644531
35.08783639990909,32.28551213958339,0.0,1.0830574035644531
35.09234470203253,32.28547281682317,0.0,1.229888916015625
35.0968530007589,32.285433485329904,0.0,1.229888916015625
35.101361296087966,32.28539414510166,0.0,1.15233314037323
35.020243574591,32.291581212654236,0.0,2.9591135978698726
35.024751932992125,32.29154232145708,0.0,3.33964467048645
35.02926028799975,32.291503421622416,0.0,3.33964467048645
35.033768639613626,32.29146451314836,0.0,3.3459184169769287
35.03827698783357,32.291425596033015,0.0,3.3459184169769287
35.04278533265939,32.29138667027448,0.0,3.139707803726196
35.04729367409089,32.291347735870836,0.0,3.139707803726196
35.05180201212785,32.29130879282021,0.0,6.542660713195801
35.05631034677009,32.29126984112069,0.0,6.542660713195801
35.06081867801743,32.29123088077037,0.0,2.94964599609375
35.06532700586962,32.29119191176735,0.0,2.94964599609375
35.069835330326505,32.29115293410973,0.0,1.2300304174423216
35.074343651387885,32.2911139477956,0.0,1.2300304174423216
35.07885196905353,32.29107495282307,0.0,1.1086562871932983
35.08336028332327,32.29103594919021,0.0,1.1862797737121582
35.08786859419692,32.290996936895134,0.0,1.1862797737121582
35.09237690167425,32.29095791593593,0.0,1.2007561922073364
35.096885205755065,32.290918886310685,0.0,1.2007561922073364
35.10139350643918,32.29087984801751,0.0,0.8490455150604248
35.01576707410475,32.297100081447155,0.0,1.3866101503372192
35.02027544120268,32.29706149961826,0.0,2.9591135978698726
35.024783804907855,32.29702290922054,0.0,3.33964467048645
35.02929216522007,32.296984310252114,0.0,3.33964467048645
35.03380052213912,32.29694570271111,0.0,3.3459184169769287
35.03830887566482,32.29690708659563,0.0,3.3459184169769287
35.04281722579695,32.296868461903806,0.0,3.139707803726196
35.04732557253534,32.29682982863373,0.0,3.139707803726196
35.05183391587978,32.296791186783544,0.0,6.542660713195801
35.05634225583006,32.29675253635134,0.0,6.542660713195801
35.06085059238601,32.29671387733524,0.0,2.94964599609375
35.06535892554739,32.29667520973335,0.0,2.94964599609375
35.06986725531404,32.29663653354378,0.0,1.2300304174423216
35.07437558168574,32.29659784876467,0.0,1.2300304174423216
35.07888390466231,32.296559155394085,0.0,1.1086562871932983
35.08339222424354,32.29652045343016,0.0,1.1862797737121582
35.087900540429224,32.296481742871,0.0,1.1862797737121582
35.09240885321919,32.29644302371472,0.0,1.2007561922073364
34.95268111890347,32.30311511989713,0.0,8.422663688659668
34.957189538733516,32.30307695763551,0.0,8.422663688659668
35.011290312263334,32.302618348839644,0.0,2.8207693099975586
35.015798688015536,32.302580076245455,0.0,2.8207693099975586
35.02030706037576,32.3025417951511,0.0,3.122929096221924
35.02481542934378,32.302503505554704,0.0,3.116637706756592
35.02932379491942,32.3024652074544,0.0,3.116637706756592
35.03383215710246,32.302426900848324,0.0,2.959861993789673
35.03834051589271,32.302388585734604,0.0,2.959861993789673
35.04284887128997,32.302350262111375,0.0,5.34546995162964
35.04735722329405,32.30231192997676,0.0,5.34546995162964
35.05186557190474,32.302273589328884,0.0,7.22591733932495
35.05637391712187,32.302235240165885,0.0,7.22591733932495
35.06088225894519,32.302196882485894,0.0,1.1332459449768066
35.06539059737456,32.30215851628702,0.0,1.1332459449768066
35.06989893240973,32.302120141567414,0.0,1.1519365310668943
35.07440726405054,32.30208175832518,0.0,1.1519365310668943
